350.00000000000006,13,5,1
500.0,1,9,0
400.0,5,3,0
600.0000000000001,18,5,0
400.0,17,7,0
500.0,20,2,1
250.0,11,5,0
550.0,13,1,0
600.0000000000001,11,1,0
350.00000000000006,12,5,0
400.0,7,5,0
500.0,16,5,1
600.0000000000001,6,8,0
300.00000000000006,3,2,0
500.0,7,3,0
450.0,13,4,1
400.0,11,6,0
300.00000000000006,6,3,0
250.0,16,7,0
350.00000000000006,7,10,0
350.00000000000006,13,4,1
450.0,3,1,1
500.0,9,2,1
350.00000000000006,4,6,0
450.0,6,9,0
400.0,19,7,1
350.00000000000006,2,10,0
400.0,5,3,0
350.00000000000006,20,10,0
300.00000000000006,16,7,0
500.0,6,7,0
250.0,17,5,1
550.0,8,5,0
300.00000000000006,17,4,1
350.00000000000006,1,10,0
300.00000000000006,6,7,0
350.00000000000006,4,6,0
450.0,9,2,1
500.0,8,6,0
400.0,13,9,0
300.00000000000006,14,7,0
300.00000000000006,14,2,1
550.0,13,10,0
550.0,16,6,0
500.0,6,2,1
550.0,15,5,0
300.00000000000006,1,10,0
500.0,6,4,0
350.00000000000006,2,2,0
250.0,3,5,0
500.0,6,1,1
550.0,14,3,0
250.0,16,6,1
300.00000000000006,18,3,1
350.00000000000006,7,3,0
300.00000000000006,18,6,1
250.0,7,2,1
300.00000000000006,6,1,1
550.0,15,6,0
500.0,5,1,1
500.0,3,4,0
500.0,12,10,0
250.0,5,5,0
400.0,19,5,1
450.0,12,3,1
400.0,3,6,0
250.0,8,6,0
500.0,14,4,1
500.0,18,5,1
550.0,11,10,0
500.0,14,3,1
350.00000000000006,20,7,1
300.00000000000006,17,10,0
400.0,19,2,1
400.0,20,6,1
350.00000000000006,20,5,1
250.0,4,3,0
400.0,7,3,0
350.00000000000006,17,7,0
350.00000000000006,4,2,0
550.0,5,4,0
350.00000000000006,8,6,0
450.0,14,10,0
450.0,8,6,0
250.0,17,2,1
300.00000000000006,14,5,1
300.00000000000006,2,6,0
250.0,12,1,1
450.0,8,7,0
250.0,15,7,0
300.00000000000006,13,3,1
500.0,20,3,1
500.0,1,9,0
300.00000000000006,19,7,1
250.0,12,9,0
350.00000000000006,14,3,1
450.0,9,7,0
300.00000000000006,7,1,1
250.0,3,1,1
350.00000000000006,6,1,1
300.00000000000006,1,3,0
500.0,9,5,0
300.00000000000006,15,10,0
300.00000000000006,9,6,0
500.0,16,6,1
450.0,17,9,0
350.00000000000006,4,10,0
500.0,11,10,0
400.0,3,2,0
450.0,3,3,0
250.0,2,3,0
250.0,12,9,0
350.00000000000006,8,6,0
400.0,6,5,0
400.0,9,5,0
400.0,2,9,0
400.0,1,4,0
450.0,14,8,0
500.0,17,1,1
500.0,15,10,0
450.0,2,2,0
500.0,14,10,0
450.0,9,4,0
450.0,4,5,0
550.0,16,6,0
450.0,10,2,1
300.00000000000006,1,1,0
250.0,6,1,1
550.0,1,6,0
400.0,3,9,0
450.0,6,3,0
300.00000000000006,9,4,0
450.0,1,1,0
400.0,3,7,0
450.0,8,3,1
350.00000000000006,14,10,0
350.00000000000006,15,1,1
400.0,16,2,1
450.0,11,10,0
500.0,17,7,0
300.00000000000006,9,6,0
350.00000000000006,20,10,0
350.00000000000006,8,4,0
450.0,13,8,0
450.0,16,8,0
350.00000000000006,7,3,0
250.0,16,10,0
250.0,2,6,0
400.0,4,9,0
450.0,2,8,0
400.0,14,8,0
550.0,14,8,0
400.0,9,8,0
500.0,6,10,0
550.0,8,4,0
550.0,18,9,0
500.0,3,5,0
350.00000000000006,3,1,1
500.0,18,3,1
500.0,11,9,0
450.0,14,7,0
250.0,9,10,0
550.0,6,8,0
250.0,7,7,0
300.00000000000006,9,10,0
300.00000000000006,8,1,1
550.0,18,9,0
250.0,12,9,0
400.0,1,6,0
500.0,18,9,0
550.0,13,3,0
350.00000000000006,7,8,0
450.0,6,5,0
300.00000000000006,15,5,1
250.0,13,2,1
500.0,9,7,0
450.0,2,1,0
300.00000000000006,10,4,1
550.0,16,9,0
400.0,13,9,0
500.0,20,1,1
300.00000000000006,2,7,0
450.0,14,8,0
500.0,17,9,0
400.0,18,10,0
400.0,16,4,1
250.0,20,9,0
500.0,10,8,0
400.0,14,1,1
350.00000000000006,8,9,0
450.0,19,2,1
500.0,1,5,0
400.0,17,5,1
550.0,19,1,0
250.0,14,10,0
550.0,6,10,0
250.0,5,7,0
450.0,11,6,0
250.0,5,1,1
300.00000000000006,6,8,0
250.0,4,2,0
550.0,19,10,0
550.0,8,5,0
400.0,3,6,0
500.0,5,4,0
450.0,19,5,1
400.0,18,5,1
550.0,8,6,0
300.00000000000006,9,5,0
450.0,5,10,0
450.0,9,2,1
400.0,5,10,0
300.00000000000006,18,4,1
250.0,20,1,1
450.0,11,9,0
250.0,20,9,0
450.0,18,8,0
550.0,8,3,0
450.0,12,8,0
250.0,3,2,0
250.0,19,7,1
350.00000000000006,14,6,0
400.0,8,10,0
500.0,19,9,0
450.0,4,3,0
500.0,2,7,0
250.0,15,6,1
300.00000000000006,18,4,1
500.0,20,2,1
350.00000000000006,6,2,1
300.00000000000006,3,6,0
450.0,17,8,0
500.0,9,3,1
400.0,13,2,1
500.0,7,8,0
500.0,3,5,0
350.00000000000006,8,7,0
400.0,14,5,1
450.0,14,1,1
250.0,10,8,0
400.0,8,4,0
450.0,4,8,0
400.0,3,2,0
350.00000000000006,10,6,0
400.0,4,3,0
300.00000000000006,7,8,0
400.0,8,9,0
550.0,8,10,0
550.0,14,6,0
250.0,2,10,0
450.0,13,3,1
300.00000000000006,10,10,0
250.0,9,8,0
550.0,11,7,0
450.0,1,7,0
400.0,9,1,1
500.0,13,3,1
350.00000000000006,11,1,1
500.0,19,8,0
350.00000000000006,2,6,0
250.0,4,7,0
300.00000000000006,4,4,0
550.0,5,10,0
350.00000000000006,19,6,1
250.0,16,2,1
400.0,5,8,0
500.0,3,9,0
400.0,8,8,0
250.0,12,9,0
300.00000000000006,14,7,0
300.00000000000006,16,9,0
550.0,4,5,0
500.0,20,3,1
450.0,17,8,0
550.0,16,2,0
300.00000000000006,4,5,0
500.0,5,8,0
350.00000000000006,13,10,0
300.00000000000006,17,10,0
500.0,16,2,1
250.0,11,8,0
250.0,10,7,0
550.0,15,9,0
550.0,11,8,0
500.0,18,2,1
400.0,7,8,0
550.0,1,10,0
500.0,7,7,0
400.0,19,1,1
350.00000000000006,5,7,0
350.00000000000006,7,7,0
450.0,5,9,0
500.0,1,10,0
350.00000000000006,15,7,0
350.00000000000006,20,2,1
250.0,8,10,0
300.00000000000006,6,1,1
550.0,8,7,0
350.00000000000006,6,9,0
550.0,11,2,0
550.0,19,1,0
450.0,13,2,1
300.00000000000006,12,3,1
300.00000000000006,19,10,0
550.0,9,9,0
350.00000000000006,11,3,1
250.0,3,6,0
550.0,10,2,0
500.0,16,3,1
500.0,18,7,1
250.0,8,9,0
300.00000000000006,12,9,0
500.0,20,6,1
250.0,8,5,0
300.00000000000006,17,1,1
550.0,18,1,0
350.00000000000006,3,3,0
550.0,20,6,0
500.0,7,4,0
450.0,9,9,0
450.0,3,10,0
400.0,1,9,0
350.00000000000006,8,8,0
350.00000000000006,2,8,0
300.00000000000006,7,3,0
400.0,9,9,0
550.0,18,1,0
500.0,8,6,0
450.0,16,2,1
250.0,6,9,0
400.0,19,9,0
250.0,19,7,1
500.0,8,3,1
400.0,18,9,0
450.0,7,4,0
250.0,16,5,1
550.0,10,7,0
300.00000000000006,16,3,1
300.00000000000006,16,10,0
300.00000000000006,7,9,0
550.0,3,9,0
400.0,15,6,1
350.00000000000006,14,6,0
300.00000000000006,1,5,0
300.00000000000006,17,10,0
250.0,7,2,1
250.0,8,5,0
250.0,11,1,1
400.0,8,10,0
550.0,7,4,0
350.00000000000006,6,8,0
250.0,4,7,0
450.0,1,9,0
400.0,1,1,0
250.0,14,10,0
500.0,17,1,1
500.0,9,6,0
500.0,18,9,0
300.00000000000006,19,1,1
550.0,10,8,0
400.0,19,5,1
400.0,4,2,0
300.00000000000006,14,1,1
300.00000000000006,16,7,0
550.0,3,5,0
300.00000000000006,20,5,1
500.0,3,5,0
250.0,2,7,0
450.0,10,3,1
550.0,16,6,0
350.00000000000006,5,10,0
350.00000000000006,15,6,1
250.0,14,3,1
350.00000000000006,3,4,0
550.0,11,7,0
350.00000000000006,15,10,0
300.00000000000006,8,1,1
550.0,13,9,0
250.0,10,9,0
400.0,18,8,0
250.0,20,3,1
550.0,9,7,0
550.0,11,8,0
450.0,1,4,0
450.0,15,2,1
450.0,8,3,1
300.00000000000006,18,6,1
450.0,6,2,1
250.0,8,3,1
550.0,3,6,0
450.0,10,7,0
350.00000000000006,19,4,1
400.0,15,7,0
400.0,15,8,0
450.0,11,5,0
250.0,20,4,1
400.0,13,2,1
500.0,5,10,0
500.0,1,7,0
350.00000000000006,10,9,0
300.00000000000006,17,3,1
300.00000000000006,7,9,0
550.0,2,3,0
450.0,17,3,1
500.0,16,9,0
250.0,7,1,1
400.0,8,3,1
250.0,3,6,0
450.0,19,1,1
450.0,16,5,1
250.0,3,3,0
450.0,11,3,1
300.00000000000006,19,2,1
500.0,16,7,0
500.0,10,3,1
250.0,8,3,1
550.0,20,1,0
300.00000000000006,13,5,1
300.00000000000006,4,4,0
500.0,4,8,0
250.0,10,5,0
350.00000000000006,12,2,1
300.00000000000006,11,5,0
550.0,2,5,0
250.0,16,4,1
450.0,3,4,0
450.0,10,5,0
300.00000000000006,11,1,1
450.0,3,7,0
550.0,13,3,0
450.0,16,6,1
550.0,5,10,0
400.0,8,8,0
400.0,22,7,1
250.0,11,8,0
250.0,6,4,0
500.0,15,6,1
350.00000000000006,12,9,0
250.0,14,8,0
500.0,4,7,0
300.00000000000006,27,7,1
550.0,27,1,0
450.0,19,3,1
250.0,3,2,0
500.0,18,9,0
350.00000000000006,15,6,1
400.0,17,8,0
450.0,26,10,1
350.00000000000006,23,3,1
300.00000000000006,20,3,1
450.0,8,7,0
450.0,22,1,1
300.00000000000006,23,7,1
350.00000000000006,19,7,1
400.0,30,5,1
350.00000000000006,26,2,1
250.0,21,7,1
400.0,26,5,1
400.0,19,4,1
450.0,25,9,1
550.0,27,6,0
550.0,29,5,0
550.0,5,5,0
300.00000000000006,5,1,1
400.0,1,5,0
500.0,27,5,1
350.00000000000006,14,9,0
550.0,6,7,0
550.0,7,5,0
300.00000000000006,28,2,1
300.00000000000006,16,4,1
500.0,20,5,1
300.00000000000006,1,1,0
400.0,26,6,1
250.0,26,8,1
250.0,3,7,0
350.00000000000006,22,5,1
450.0,21,4,1
500.0,18,4,1
500.0,13,4,1
500.0,21,8,1
450.0,29,5,1
500.0,24,6,1
550.0,23,10,0
550.0,27,7,0
400.0,3,5,0
550.0,28,5,0
550.0,26,5,0
400.0,29,7,1
450.0,4,6,0
550.0,26,7,0
350.00000000000006,24,10,0
550.0,22,5,0
500.0,15,9,0
250.0,2,4,0
300.00000000000006,7,9,0
250.0,10,10,0
550.0,3,8,0
400.0,28,3,1
350.00000000000006,9,4,0
250.0,22,1,1
400.0,26,2,1
400.0,30,4,1
400.0,8,8,0
300.00000000000006,17,9,0
450.0,28,2,1
350.00000000000006,14,10,0
300.00000000000006,17,7,0
450.0,17,5,1
250.0,25,8,1
500.0,8,5,0
250.0,2,7,0
550.0,12,9,0
300.00000000000006,19,5,1
450.0,6,9,0
400.0,21,6,1
350.00000000000006,21,8,1
250.0,13,6,0
300.00000000000006,29,5,1
450.0,4,6,0
550.0,23,6,0
500.0,16,1,1
300.00000000000006,15,9,0
400.0,5,2,1
250.0,10,10,0
250.0,8,10,0
450.0,15,5,1
450.0,27,2,1
500.0,23,9,1
550.0,17,5,0
350.00000000000006,13,4,1
500.0,20,3,1
500.0,8,8,0
400.0,13,5,1
250.0,19,9,0
550.0,9,3,0
350.00000000000006,7,4,0
400.0,29,1,1
250.0,7,5,0
300.00000000000006,24,6,1
300.00000000000006,27,4,1
400.0,20,4,1
550.0,21,3,0
400.0,3,8,0
400.0,12,4,1
400.0,9,6,0
550.0,7,3,0
300.00000000000006,13,7,0
350.00000000000006,10,10,0
300.00000000000006,22,5,1
250.0,25,6,1
400.0,16,10,0
350.00000000000006,26,5,1
500.0,20,5,1
550.0,30,6,0
400.0,20,6,1
450.0,16,6,1
500.0,19,1,1
550.0,5,4,0
300.00000000000006,26,7,1
250.0,17,4,1
350.00000000000006,21,1,1
400.0,26,5,1
350.00000000000006,12,3,1
500.0,6,5,0
400.0,14,7,0
550.0,10,8,0
550.0,24,9,0
550.0,17,4,0
550.0,1,1,0
400.0,27,4,1
550.0,25,9,0
400.0,23,1,1
450.0,21,8,1
450.0,27,1,1
350.00000000000006,18,1,1
450.0,7,4,0
450.0,11,6,0
350.00000000000006,18,3,1
400.0,24,5,1
450.0,22,10,0
450.0,12,7,0
500.0,19,6,1
